
model,link,test_size,accuracy_with_pdr_and_rssi,accuracy_with_pdr,accuracy_with_rssi
LogReg,24===2,0.25,0.9726027397260274,0.9726027397260274,0.9710144927536232
LSVM,24===2,0.25,0.9863013698630136,0.958904109589041,0.9710144927536232
SVM,24===2,0.25,0.9726027397260274,0.9726027397260274,1.0
RF,24===2,0.25,0.9863013698630136,1.0,1.0
LogReg,25===29,0.25,1.0,1.0,1.0
LSVM,25===29,0.25,1.0,1.0,1.0
SVM,25===29,0.25,1.0,1.0,1.0
RF,25===29,0.25,1.0,1.0,1.0
LogReg,25===38,0.25,1.0,1.0,1.0
LSVM,25===38,0.25,1.0,1.0,1.0
SVM,25===38,0.25,1.0,1.0,1.0
RF,25===38,0.25,1.0,1.0,1.0
LogReg,25===39,0.25,0.9466666666666667,0.96,1.0
LSVM,25===39,0.25,0.9866666666666667,0.9733333333333334,1.0
SVM,25===39,0.25,0.9866666666666667,0.9733333333333334,1.0
RF,25===39,0.25,0.9866666666666667,1.0,1.0
LogReg,25===36,0.25,0.92,0.9066666666666666,1.0
LSVM,25===36,0.25,0.9466666666666667,0.96,1.0
SVM,25===36,0.25,0.92,0.9333333333333333,1.0
RF,25===36,0.25,0.96,1.0,1.0
LogReg,25===10,0.25,1.0,1.0,0.927536231884058
LSVM,25===10,0.25,1.0,1.0,0.9420289855072463
SVM,25===10,0.25,1.0,1.0,1.0
RF,25===10,0.25,1.0,1.0,1.0
LogReg,25===8,0.25,0.9516129032258065,0.967741935483871,1.0
LSVM,25===8,0.25,0.967741935483871,0.967741935483871,1.0
SVM,25===8,0.25,0.9838709677419355,0.9516129032258065,1.0
RF,25===8,0.25,0.9838709677419355,1.0,1.0
LogReg,26===46,0.25,0.96,0.96,1.0
LSVM,26===46,0.25,0.9866666666666667,0.96,1.0
SVM,26===46,0.25,0.9733333333333334,0.9733333333333334,1.0
RF,26===46,0.25,1.0,1.0,1.0
LogReg,26===47,0.25,0.9066666666666666,0.8933333333333333,0.9594594594594594
LSVM,26===47,0.25,0.9333333333333333,0.8933333333333333,0.9594594594594594
SVM,26===47,0.25,0.9066666666666666,0.8933333333333333,1.0
RF,26===47,0.25,0.9733333333333334,0.9866666666666667,1.0
LogReg,26===5,0.25,0.935064935064935,0.935064935064935,1.0
LSVM,26===5,0.25,0.935064935064935,0.948051948051948,1.0
SVM,26===5,0.25,0.935064935064935,0.961038961038961,1.0
RF,26===5,0.25,0.961038961038961,1.0,1.0
LogReg,26===30,0.25,1.0,1.0,1.0
LSVM,26===30,0.25,1.0,1.0,1.0
SVM,26===30,0.25,1.0,1.0,1.0
RF,26===30,0.25,1.0,1.0,1.0
LogReg,26===22,0.25,0.935064935064935,0.935064935064935,0.9264705882352942
LSVM,26===22,0.25,0.948051948051948,0.974025974025974,0.9558823529411765
SVM,26===22,0.25,0.935064935064935,0.935064935064935,0.9852941176470589
RF,26===22,0.25,1.0,1.0,1.0
LogReg,26===6,0.25,0.9,0.95,1.0
LSVM,26===6,0.25,0.9333333333333333,0.95,1.0
SVM,26===6,0.25,0.9166666666666666,0.9,1.0
RF,26===6,0.25,0.95,1.0,1.0
LogReg,26===14,0.25,0.8205128205128205,0.8333333333333334,1.0
LSVM,26===14,0.25,0.8974358974358975,0.8611111111111112,1.0
SVM,26===14,0.25,0.8717948717948718,0.8333333333333334,1.0
RF,26===14,0.25,0.9743589743589743,1.0,1.0
LogReg,26===19,0.25,0.9733333333333334,0.9577464788732394,0.9726027397260274
LSVM,26===19,0.25,0.96,0.971830985915493,0.9726027397260274
SVM,26===19,0.25,0.9866666666666667,0.971830985915493,1.0
RF,26===19,0.25,1.0,1.0,1.0
LogReg,26===21,0.25,0.9583333333333334,0.8478260869565217,1.0
LSVM,26===21,0.25,0.9375,0.8913043478260869,1.0
SVM,26===21,0.25,0.9583333333333334,0.9130434782608695,1.0
RF,26===21,0.25,1.0,1.0,1.0
LogReg,26===40,0.25,1.0,1.0,1.0
LSVM,26===40,0.25,1.0,1.0,1.0
SVM,26===40,0.25,1.0,1.0,1.0
RF,26===40,0.25,1.0,1.0,1.0
LogReg,26===31,0.25,0.9577464788732394,0.9710144927536232,1.0
LSVM,26===31,0.25,0.9859154929577465,0.9855072463768116,1.0
SVM,26===31,0.25,0.9577464788732394,0.9710144927536232,1.0
RF,26===31,0.25,1.0,1.0,1.0
LogReg,26===16,0.25,0.7073170731707317,0.6111111111111112,1.0
LSVM,26===16,0.25,0.8292682926829268,0.7222222222222222,1.0
SVM,26===16,0.25,0.8780487804878049,0.5555555555555556,1.0
RF,26===16,0.25,0.9512195121951219,0.8055555555555556,1.0
LogReg,26===1,0.25,1.0,1.0,1.0
LSVM,26===1,0.25,1.0,1.0,1.0
SVM,26===1,0.25,1.0,1.0,1.0
RF,26===1,0.25,1.0,1.0,1.0
LogReg,27===47,0.25,0.9423076923076923,0.813953488372093,1.0
LSVM,27===47,0.25,0.9615384615384616,0.8372093023255814,1.0
SVM,27===47,0.25,0.9615384615384616,0.8604651162790697,1.0
RF,27===47,0.25,1.0,0.9767441860465116,1.0
LogReg,27===21,0.25,0.9264705882352942,0.9411764705882353,1.0
LSVM,27===21,0.25,0.9411764705882353,0.9411764705882353,1.0
SVM,27===21,0.25,0.9117647058823529,0.8970588235294118,1.0
RF,27===21,0.25,0.9852941176470589,1.0,1.0
LogReg,27===15,0.25,0.9868421052631579,0.9868421052631579,1.0
LSVM,27===15,0.25,1.0,0.9868421052631579,1.0
SVM,27===15,0.25,0.9868421052631579,0.9868421052631579,1.0
RF,27===15,0.25,0.9868421052631579,1.0,1.0
LogReg,27===24,0.25,1.0,1.0,0.9861111111111112
LSVM,27===24,0.25,1.0,1.0,0.9861111111111112
SVM,27===24,0.25,1.0,1.0,1.0
RF,27===24,0.25,1.0,1.0,1.0
LogReg,27===3,0.25,0.961038961038961,0.9605263157894737,1.0
LSVM,27===3,0.25,0.974025974025974,1.0,1.0
SVM,27===3,0.25,0.974025974025974,0.9868421052631579,1.0
RF,27===3,0.25,0.974025974025974,1.0,1.0
LogReg,27===32,0.25,0.8833333333333333,0.8333333333333334,1.0
LSVM,27===32,0.25,0.9166666666666666,0.8888888888888888,1.0
SVM,27===32,0.25,0.9333333333333333,0.8333333333333334,1.0
RF,27===32,0.25,1.0,0.9629629629629629,1.0
LogReg,27===2,0.25,1.0,1.0,1.0
LSVM,27===2,0.25,1.0,1.0,1.0
SVM,27===2,0.25,1.0,1.0,1.0
RF,27===2,0.25,1.0,1.0,1.0
LogReg,28===18,0.25,0.9,0.9,1.0
LSVM,28===18,0.25,1.0,0.9,1.0
SVM,28===18,0.25,0.9,0.9,1.0
RF,28===18,0.25,0.9,0.9,1.0
LogReg,28===42,0.25,0.958904109589041,0.9726027397260274,0.8771929824561403
LSVM,28===42,0.25,0.958904109589041,0.9726027397260274,0.8947368421052632
SVM,28===42,0.25,0.958904109589041,0.9863013698630136,1.0
RF,28===42,0.25,0.9726027397260274,0.9863013698630136,1.0
LogReg,28===12,0.25,1.0,1.0,1.0
LSVM,28===12,0.25,1.0,1.0,1.0
SVM,28===12,0.25,1.0,1.0,1.0
RF,28===12,0.25,1.0,1.0,1.0
LogReg,28===48,0.25,0.9344262295081968,0.8947368421052632,1.0
LSVM,28===48,0.25,0.9508196721311475,0.9122807017543859,1.0
SVM,28===48,0.25,0.9508196721311475,0.8947368421052632,1.0
RF,28===48,0.25,1.0,0.9649122807017544,1.0
LogReg,28===35,0.25,1.0,1.0,1.0
LSVM,28===35,0.25,1.0,1.0,1.0
SVM,28===35,0.25,1.0,1.0,1.0
RF,28===35,0.25,1.0,1.0,1.0
LogReg,28===0,0.25,1.0,1.0,1.0
LSVM,28===0,0.25,1.0,1.0,1.0
SVM,28===0,0.25,1.0,1.0,1.0
RF,28===0,0.25,1.0,1.0,1.0
LogReg,28===37,0.25,0.9152542372881356,0.9166666666666666,1.0
LSVM,28===37,0.25,0.9491525423728814,0.95,1.0
SVM,28===37,0.25,0.9322033898305084,0.9,1.0
RF,28===37,0.25,0.9830508474576272,0.9833333333333333,1.0
LogReg,28===49,0.25,0.9625,1.0,1.0
LSVM,28===49,0.25,0.9625,1.0,1.0
SVM,28===49,0.25,0.9625,1.0,1.0
RF,28===49,0.25,0.975,0.9875,1.0
LogReg,28===33,0.25,0.9827586206896551,0.8181818181818182,1.0
LSVM,28===33,0.25,1.0,0.7727272727272727,1.0
SVM,28===33,0.25,0.9827586206896551,0.6590909090909091,1.0
RF,28===33,0.25,1.0,1.0,1.0
LogReg,29===38,0.25,0.9615384615384616,0.8,1.0
LSVM,29===38,0.25,0.9615384615384616,0.96,1.0
SVM,29===38,0.25,0.9615384615384616,0.84,1.0
RF,29===38,0.25,0.9615384615384616,0.96,1.0
LogReg,29===25,0.25,1.0,1.0,1.0
LSVM,29===25,0.25,1.0,1.0,1.0
SVM,29===25,0.25,1.0,1.0,1.0
RF,29===25,0.25,1.0,1.0,1.0
LogReg,29===39,0.25,0.84,0.88,1.0
LSVM,29===39,0.25,0.96,0.88,1.0
SVM,29===39,0.25,0.88,0.84,1.0
RF,29===39,0.25,0.96,1.0,1.0
LogReg,29===36,0.25,0.8115942028985508,0.8636363636363636,1.0
LSVM,29===36,0.25,0.8405797101449275,0.8939393939393939,1.0
SVM,29===36,0.25,0.8405797101449275,0.9242424242424242,1.0
RF,29===36,0.25,0.9420289855072463,0.9848484848484849,1.0
LogReg,29===10,0.25,0.9452054794520548,0.9315068493150684,1.0
LSVM,29===10,0.25,0.9452054794520548,0.9863013698630136,1.0
SVM,29===10,0.25,0.9452054794520548,0.9726027397260274,1.0
RF,29===10,0.25,0.9863013698630136,0.9863013698630136,1.0
LogReg,29===8,0.25,1.0,1.0,1.0
LSVM,29===8,0.25,1.0,1.0,1.0
SVM,29===8,0.25,1.0,1.0,1.0
RF,29===8,0.25,1.0,1.0,1.0
LogReg,30===46,0.25,0.8787878787878788,0.873015873015873,1.0
LSVM,30===46,0.25,0.9090909090909091,0.9523809523809523,1.0
SVM,30===46,0.25,0.9242424242424242,0.873015873015873,1.0
RF,30===46,0.25,0.9545454545454546,0.9523809523809523,1.0
LogReg,30===47,0.25,0.9285714285714286,0.9545454545454546,0.9552238805970149
LSVM,30===47,0.25,0.9428571428571428,0.9696969696969697,0.9850746268656716
SVM,30===47,0.25,0.9285714285714286,0.9545454545454546,1.0
RF,30===47,0.25,0.9571428571428572,0.9696969696969697,1.0
LogReg,30===5,0.25,0.8448275862068966,0.8,1.0
LSVM,30===5,0.25,0.8793103448275862,0.9,1.0
SVM,30===5,0.25,0.8448275862068966,0.76,1.0
RF,30===5,0.25,1.0,0.94,1.0
LogReg,30===26,0.25,1.0,1.0,0.8405797101449275
LSVM,30===26,0.25,1.0,1.0,0.8260869565217391
SVM,30===26,0.25,1.0,1.0,0.9710144927536232
RF,30===26,0.25,1.0,1.0,1.0
LogReg,30===22,0.25,0.958904109589041,0.9459459459459459,0.6122448979591837
LSVM,30===22,0.25,0.958904109589041,0.972972972972973,0.7142857142857143
SVM,30===22,0.25,0.958904109589041,1.0,0.9183673469387755
RF,30===22,0.25,0.958904109589041,1.0,0.9795918367346939
LogReg,30===6,0.25,0.7741935483870968,0.34615384615384615,1.0
LSVM,30===6,0.25,0.8387096774193549,0.4230769230769231,1.0
SVM,30===6,0.25,0.9354838709677419,0.5,1.0
RF,30===6,0.25,0.967741935483871,0.8076923076923077,1.0
LogReg,30===14,0.25,0.8611111111111112,0.5714285714285714,1.0
LSVM,30===14,0.25,0.8888888888888888,0.4642857142857143,1.0
SVM,30===14,0.25,0.8611111111111112,0.5357142857142857,1.0
RF,30===14,0.25,0.9722222222222222,0.7857142857142857,1.0
LogReg,30===19,0.25,0.7111111111111111,0.5806451612903226,1.0
LSVM,30===19,0.25,0.8444444444444444,0.5483870967741935,1.0
SVM,30===19,0.25,0.8444444444444444,0.5806451612903226,1.0
RF,30===19,0.25,0.9555555555555556,0.9032258064516129,1.0
LogReg,30===21,0.25,0.8928571428571429,0.7,1.0
LSVM,30===21,0.25,0.8928571428571429,0.8,1.0
SVM,30===21,0.25,0.9642857142857143,0.65,1.0
RF,30===21,0.25,1.0,1.0,1.0
LogReg,30===15,0.25,1.0,1.0,1.0
LSVM,30===15,0.25,1.0,1.0,1.0
SVM,30===15,0.25,1.0,1.0,1.0
RF,30===15,0.25,1.0,1.0,1.0
LogReg,30===31,0.25,1.0,1.0,1.0
LSVM,30===31,0.25,1.0,1.0,1.0
SVM,30===31,0.25,1.0,1.0,1.0
RF,30===31,0.25,1.0,1.0,1.0
LogReg,30===16,0.25,0.8,0.8125,1.0
LSVM,30===16,0.25,0.8,0.8125,1.0
SVM,30===16,0.25,0.85,0.9375,1.0
RF,30===16,0.25,0.95,0.9375,1.0
LogReg,30===1,0.25,0.9722222222222222,0.9594594594594594,0.8823529411764706
LSVM,30===1,0.25,0.9861111111111112,0.972972972972973,0.9117647058823529
SVM,30===1,0.25,0.9722222222222222,0.9594594594594594,0.9852941176470589
RF,30===1,0.25,0.9861111111111112,1.0,1.0
LogReg,31===46,0.25,0.9861111111111112,0.9861111111111112,1.0
LSVM,31===46,0.25,1.0,0.9861111111111112,1.0
SVM,31===46,0.25,0.9861111111111112,0.9861111111111112,1.0
RF,31===46,0.25,1.0,1.0,1.0
LogReg,31===47,0.25,0.8421052631578947,0.7,1.0
LSVM,31===47,0.25,0.8947368421052632,0.7,1.0
SVM,31===47,0.25,0.9298245614035088,0.575,1.0
RF,31===47,0.25,0.9824561403508771,0.975,1.0
LogReg,31===5,0.25,1.0,1.0,1.0
LSVM,31===5,0.25,1.0,1.0,1.0
SVM,31===5,0.25,1.0,1.0,1.0
RF,31===5,0.25,1.0,1.0,1.0
LogReg,31===30,0.25,1.0,0.0,1.0
LSVM,31===30,0.25,1.0,1.0,1.0
SVM,31===30,0.25,1.0,0.0,1.0
RF,31===30,0.25,1.0,1.0,1.0
LogReg,31===26,0.25,0.96,0.9861111111111112,1.0
LSVM,31===26,0.25,0.9733333333333334,0.9861111111111112,1.0
SVM,31===26,0.25,0.9733333333333334,0.9861111111111112,1.0
RF,31===26,0.25,1.0,0.9861111111111112,1.0
LogReg,31===22,0.25,1.0,0.9298245614035088,1.0
LSVM,31===22,0.25,1.0,0.9649122807017544,1.0
SVM,31===22,0.25,1.0,0.8947368421052632,1.0
RF,31===22,0.25,1.0,1.0,1.0
LogReg,31===19,0.25,0.9402985074626866,0.847457627118644,1.0
LSVM,31===19,0.25,0.9552238805970149,0.8983050847457628,1.0
SVM,31===19,0.25,0.9253731343283582,0.9152542372881356,1.0
RF,31===19,0.25,0.9402985074626866,0.9830508474576272,1.0
LogReg,31===40,0.25,0.96875,0.9577464788732394,0.40476190476190477
LSVM,31===40,0.25,0.984375,0.9859154929577465,0.5714285714285714
SVM,31===40,0.25,0.96875,0.9436619718309859,0.7142857142857143
RF,31===40,0.25,0.984375,1.0,0.9285714285714286
LogReg,31===45,0.25,1.0,1.0,1.0
LSVM,31===45,0.25,1.0,1.0,1.0
SVM,31===45,0.25,1.0,1.0,1.0
RF,31===45,0.25,1.0,1.0,1.0
LogReg,31===44,0.25,0.918918918918919,0.9054054054054054,1.0
LSVM,31===44,0.25,0.918918918918919,0.9459459459459459,1.0
SVM,31===44,0.25,0.918918918918919,0.9594594594594594,1.0
RF,31===44,0.25,0.9594594594594594,0.9864864864864865,1.0
LogReg,31===41,0.25,1.0,1.0,1.0
LSVM,31===41,0.25,1.0,1.0,1.0
SVM,31===41,0.25,1.0,1.0,1.0
RF,31===41,0.25,1.0,1.0,1.0
LogReg,31===16,0.25,0.9868421052631579,0.9868421052631579,1.0
LSVM,31===16,0.25,1.0,0.9868421052631579,1.0
SVM,31===16,0.25,0.9868421052631579,0.9868421052631579,1.0
RF,31===16,0.25,1.0,0.9868421052631579,1.0
LogReg,31===1,0.25,1.0,0.6666666666666666,1.0
LSVM,31===1,0.25,1.0,0.6666666666666666,1.0
SVM,31===1,0.25,1.0,0.6666666666666666,1.0
RF,31===1,0.25,1.0,1.0,1.0
LogReg,31===11,0.25,0.9361702127659575,0.8043478260869565,1.0
LSVM,31===11,0.25,0.9361702127659575,0.8695652173913043,1.0
SVM,31===11,0.25,0.9361702127659575,0.8260869565217391,1.0
RF,31===11,0.25,1.0,0.9565217391304348,1.0
LogReg,31===34,0.25,1.0,1.0,1.0
LSVM,31===34,0.25,1.0,1.0,1.0
SVM,31===34,0.25,1.0,1.0,1.0
RF,31===34,0.25,1.0,1.0,1.0
LogReg,32===27,0.25,0.8214285714285714,0.7962962962962963,1.0
LSVM,32===27,0.25,0.875,0.9074074074074074,1.0
SVM,32===27,0.25,0.8571428571428571,0.9074074074074074,1.0
RF,32===27,0.25,1.0,1.0,1.0
LogReg,32===24,0.25,0.9178082191780822,0.9178082191780822,1.0
LSVM,32===24,0.25,0.9315068493150684,0.9726027397260274,1.0
SVM,32===24,0.25,0.9452054794520548,0.958904109589041,1.0
RF,32===24,0.25,0.9452054794520548,1.0,1.0
LogReg,32===3,0.25,1.0,1.0,1.0
LSVM,32===3,0.25,1.0,1.0,1.0
SVM,32===3,0.25,1.0,1.0,1.0
RF,32===3,0.25,1.0,1.0,1.0
LogReg,32===9,0.25,0.9733333333333334,0.96,0.987012987012987
LSVM,32===9,0.25,0.9866666666666667,0.9866666666666667,0.987012987012987
SVM,32===9,0.25,0.96,0.96,1.0
RF,32===9,0.25,0.9733333333333334,1.0,1.0
LogReg,32===4,0.25,1.0,1.0,1.0
LSVM,32===4,0.25,1.0,1.0,1.0
SVM,32===4,0.25,1.0,1.0,1.0
RF,32===4,0.25,1.0,1.0,1.0
LogReg,32===2,0.25,1.0,0.25,1.0
LSVM,32===2,0.25,1.0,0.75,1.0
SVM,32===2,0.25,1.0,0.25,1.0
RF,32===2,0.25,1.0,0.75,1.0
LogReg,32===23,0.25,1.0,1.0,1.0
LSVM,32===23,0.25,1.0,1.0,1.0
SVM,32===23,0.25,1.0,1.0,1.0
RF,32===23,0.25,1.0,1.0,1.0
LogReg,33===28,0.25,0.8947368421052632,0.8181818181818182,1.0
LSVM,33===28,0.25,0.9473684210526315,0.8787878787878788,1.0
SVM,33===28,0.25,0.9210526315789473,0.8484848484848485,1.0
RF,33===28,0.25,0.9736842105263158,0.9393939393939394,1.0
LogReg,33===12,0.25,1.0,0.8518518518518519,1.0
LSVM,33===12,0.25,1.0,0.9629629629629629,1.0
SVM,33===12,0.25,1.0,1.0,1.0
RF,33===12,0.25,1.0,1.0,1.0
LogReg,33===6,0.25,0.7435897435897436,0.5384615384615384,1.0
LSVM,33===6,0.25,0.8205128205128205,0.8076923076923077,1.0
SVM,33===6,0.25,0.7948717948717948,0.4230769230769231,1.0
RF,33===6,0.25,0.9487179487179487,0.8846153846153846,1.0
LogReg,33===14,0.25,0.9310344827586207,0.9230769230769231,1.0
LSVM,33===14,0.25,0.9482758620689655,0.9230769230769231,1.0
SVM,33===14,0.25,0.9310344827586207,0.9230769230769231,1.0
RF,33===14,0.25,1.0,0.9807692307692307,1.0
LogReg,33===21,0.25,1.0,0.8888888888888888,1.0
LSVM,33===21,0.25,1.0,0.8888888888888888,1.0
SVM,33===21,0.25,1.0,1.0,1.0
RF,33===21,0.25,1.0,1.0,1.0
LogReg,33===43,0.25,1.0,1.0,1.0
LSVM,33===43,0.25,1.0,1.0,1.0
SVM,33===43,0.25,1.0,1.0,1.0
RF,33===43,0.25,1.0,1.0,1.0
LogReg,33===37,0.25,0.8636363636363636,0.7837837837837838,1.0
LSVM,33===37,0.25,0.8863636363636364,0.8648648648648649,1.0
SVM,33===37,0.25,0.8636363636363636,0.7567567567567568,1.0
RF,33===37,0.25,1.0,0.972972972972973,1.0
LogReg,33===49,0.25,1.0,1.0,0.9868421052631579
LSVM,33===49,0.25,1.0,1.0,0.9868421052631579
SVM,33===49,0.25,1.0,1.0,0.9868421052631579
RF,33===49,0.25,1.0,1.0,1.0
LogReg,33===13,0.25,1.0,1.0,0.9240506329113924
LSVM,33===13,0.25,1.0,1.0,0.9240506329113924
SVM,33===13,0.25,1.0,1.0,1.0
RF,33===13,0.25,1.0,1.0,1.0
LogReg,34===5,0.25,0.9594594594594594,0.9594594594594594,0.9104477611940298
LSVM,34===5,0.25,0.972972972972973,0.972972972972973,0.9552238805970149
SVM,34===5,0.25,0.9594594594594594,0.9594594594594594,1.0
RF,34===5,0.25,0.9864864864864865,1.0,0.9850746268656716
LogReg,34===40,0.25,0.9615384615384616,0.9743589743589743,1.0
LSVM,34===40,0.25,0.9743589743589743,0.9615384615384616,1.0
SVM,34===40,0.25,0.9871794871794872,0.9743589743589743,1.0
RF,34===40,0.25,1.0,1.0,1.0
LogReg,34===31,0.25,1.0,1.0,1.0
LSVM,34===31,0.25,1.0,1.0,1.0
SVM,34===31,0.25,1.0,1.0,1.0
RF,34===31,0.25,1.0,1.0,1.0
LogReg,34===45,0.25,1.0,1.0,1.0
LSVM,34===45,0.25,1.0,1.0,1.0
SVM,34===45,0.25,1.0,1.0,1.0
RF,34===45,0.25,1.0,1.0,1.0
LogReg,34===44,0.25,0.8888888888888888,0.9305555555555556,1.0
LSVM,34===44,0.25,0.9305555555555556,0.9444444444444444,1.0
SVM,34===44,0.25,0.9027777777777778,0.9166666666666666,1.0
RF,34===44,0.25,0.9305555555555556,0.9722222222222222,1.0
LogReg,34===41,0.25,0.9420289855072463,0.9354838709677419,1.0
LSVM,34===41,0.25,0.9420289855072463,0.967741935483871,1.0
SVM,34===41,0.25,0.9565217391304348,0.9516129032258065,1.0
RF,34===41,0.25,1.0,0.9838709677419355,1.0
LogReg,34===16,0.25,1.0,0.8571428571428571,1.0
LSVM,34===16,0.25,1.0,0.8571428571428571,1.0
SVM,34===16,0.25,1.0,0.8571428571428571,1.0
RF,34===16,0.25,1.0,0.8571428571428571,1.0
LogReg,34===11,0.25,1.0,1.0,1.0
LSVM,34===11,0.25,1.0,1.0,1.0
SVM,34===11,0.25,1.0,1.0,1.0
RF,34===11,0.25,1.0,1.0,1.0
LogReg,35===18,0.25,0.8723404255319149,0.8,1.0
LSVM,35===18,0.25,0.8723404255319149,0.8444444444444444,1.0
SVM,35===18,0.25,0.9148936170212766,0.8,1.0
RF,35===18,0.25,0.9787234042553191,0.9555555555555556,1.0
LogReg,35===7,0.25,1.0,1.0,1.0
LSVM,35===7,0.25,1.0,1.0,1.0
SVM,35===7,0.25,1.0,1.0,1.0
RF,35===7,0.25,1.0,1.0,1.0
LogReg,35===42,0.25,0.9436619718309859,0.9154929577464789,1.0
LSVM,35===42,0.25,0.9577464788732394,0.971830985915493,1.0
SVM,35===42,0.25,0.971830985915493,0.9436619718309859,1.0
RF,35===42,0.25,1.0,0.9859154929577465,1.0
LogReg,35===28,0.25,0.9861111111111112,0.9861111111111112,0.974025974025974
LSVM,35===28,0.25,0.9861111111111112,0.9861111111111112,0.974025974025974
SVM,35===28,0.25,0.9861111111111112,0.9861111111111112,0.987012987012987
RF,35===28,0.25,0.9861111111111112,1.0,1.0
LogReg,35===12,0.25,0.8983050847457628,0.9692307692307692,0.8571428571428571
LSVM,35===12,0.25,0.9152542372881356,0.9692307692307692,0.9365079365079365
SVM,35===12,0.25,0.9491525423728814,1.0,0.9841269841269841
RF,35===12,0.25,1.0,1.0,1.0
LogReg,35===48,0.25,0.9571428571428572,0.9285714285714286,1.0
LSVM,35===48,0.25,0.9714285714285714,0.9857142857142858,1.0
SVM,35===48,0.25,0.9428571428571428,0.9285714285714286,1.0
RF,35===48,0.25,0.9857142857142858,1.0,1.0
LogReg,35===0,0.25,1.0,1.0,1.0
LSVM,35===0,0.25,1.0,1.0,1.0
SVM,35===0,0.25,1.0,1.0,1.0
RF,35===0,0.25,1.0,1.0,1.0
LogReg,36===45,0.25,0.9818181818181818,0.9787234042553191,1.0
LSVM,36===45,0.25,0.9818181818181818,0.9787234042553191,1.0
SVM,36===45,0.25,0.9818181818181818,0.9787234042553191,1.0
RF,36===45,0.25,1.0,1.0,1.0
LogReg,36===29,0.25,0.9726027397260274,0.9859154929577465,1.0
LSVM,36===29,0.25,0.9863013698630136,0.9859154929577465,1.0
SVM,36===29,0.25,0.9863013698630136,0.9859154929577465,1.0
RF,36===29,0.25,1.0,0.9859154929577465,1.0
LogReg,36===25,0.25,0.974025974025974,1.0,0.922077922077922
LSVM,36===25,0.25,0.974025974025974,1.0,0.961038961038961
SVM,36===25,0.25,0.974025974025974,0.974025974025974,1.0
RF,36===25,0.25,1.0,1.0,0.987012987012987
LogReg,36===39,0.25,1.0,1.0,1.0
LSVM,36===39,0.25,1.0,1.0,1.0
SVM,36===39,0.25,1.0,1.0,1.0
RF,36===39,0.25,1.0,1.0,1.0
LogReg,36===10,0.25,1.0,1.0,1.0
LSVM,36===10,0.25,1.0,1.0,1.0
SVM,36===10,0.25,1.0,1.0,1.0
RF,36===10,0.25,1.0,1.0,1.0
LogReg,37===42,0.25,0.9333333333333333,0.8717948717948718,1.0
LSVM,37===42,0.25,0.9333333333333333,0.9230769230769231,1.0
SVM,37===42,0.25,0.9555555555555556,0.8717948717948718,1.0
RF,37===42,0.25,1.0,0.9743589743589743,1.0
LogReg,37===28,0.25,0.8793103448275862,0.9310344827586207,1.0
LSVM,37===28,0.25,0.8620689655172413,0.9482758620689655,1.0
SVM,37===28,0.25,0.896551724137931,0.9137931034482759,1.0
RF,37===28,0.25,0.9655172413793104,0.9655172413793104,1.0
LogReg,37===12,0.25,0.9333333333333333,0.8214285714285714,1.0
LSVM,37===12,0.25,0.9833333333333333,0.8928571428571429,1.0
SVM,37===12,0.25,0.9666666666666667,0.8392857142857143,1.0
RF,37===12,0.25,1.0,0.9821428571428571,1.0
LogReg,37===0,0.25,0.5,0.5,1.0
LSVM,37===0,0.25,1.0,0.75,1.0
SVM,37===0,0.25,1.0,0.5,1.0
RF,37===0,0.25,1.0,1.0,1.0
LogReg,37===49,0.25,0.974025974025974,0.974025974025974,0.9571428571428572
LSVM,37===49,0.25,0.987012987012987,1.0,0.9571428571428572
SVM,37===49,0.25,0.987012987012987,1.0,1.0
RF,37===49,0.25,1.0,1.0,0.9857142857142858
LogReg,37===33,0.25,0.9130434782608695,0.875,1.0
LSVM,37===33,0.25,0.9565217391304348,0.875,1.0
SVM,37===33,0.25,0.9347826086956522,0.875,1.0
RF,37===33,0.25,1.0,1.0,1.0
LogReg,37===13,0.25,1.0,1.0,1.0
LSVM,37===13,0.25,1.0,1.0,1.0
SVM,37===13,0.25,1.0,1.0,1.0
RF,37===13,0.25,1.0,1.0,1.0
LogReg,38===29,0.25,0.9375,0.8620689655172413,1.0
LSVM,38===29,0.25,0.90625,0.9310344827586207,1.0
SVM,38===29,0.25,0.9375,0.896551724137931,1.0
RF,38===29,0.25,0.9375,0.9655172413793104,1.0
LogReg,38===25,0.25,1.0,0.8695652173913043,1.0
LSVM,38===25,0.25,1.0,0.9130434782608695,1.0
SVM,38===25,0.25,1.0,0.8695652173913043,1.0
RF,38===25,0.25,1.0,1.0,1.0
LogReg,38===8,0.25,1.0,1.0,1.0
LSVM,38===8,0.25,1.0,1.0,1.0
SVM,38===8,0.25,1.0,1.0,1.0
RF,38===8,0.25,1.0,1.0,1.0
LogReg,39===45,0.25,1.0,0.9583333333333334,1.0
LSVM,39===45,0.25,1.0,0.9791666666666666,1.0
SVM,39===45,0.25,1.0,0.9375,1.0
RF,39===45,0.25,1.0,1.0,1.0
LogReg,39===29,0.25,0.9166666666666666,0.65,1.0
LSVM,39===29,0.25,0.9583333333333334,0.85,1.0
SVM,39===29,0.25,0.9583333333333334,0.6,1.0
RF,39===29,0.25,0.9166666666666666,1.0,1.0
LogReg,39===25,0.25,1.0,1.0,1.0
LSVM,39===25,0.25,1.0,1.0,1.0
SVM,39===25,0.25,1.0,1.0,1.0
